league,season,homeTeam,awayTeam,date,team,min,sec,x,y,goalYN,headerYN,bigChanceYN,fromCornerYN,fastBreakYN,penaltyYN,directFKYN,ownGoalYN,chanceX1,chanceY1,chanceX2,chanceY2,crossYN,throughballYN,indirectFKYN,secondThroughballYN,dribbleKeeperYN,dribbleBeforeYN,reboundYN,errorYN,onTarget,sixYard,penaltyArea,outBox,Premier League,La Liga,Ligue 1,Bundesliga,Serie A,state_-1,state_0,state_1,distance,angle,xg
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,20,31,95.8,65.4,1,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,97.02989230129032,24.182149260474706,0.027858101520514638
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,22,11,7.0,66.3,1,0,0,0,0,0,0,0,85.9,11.0,93.0,66.3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,17.739503938949362,16.90250032642069,0.013141861433206227
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,25,46,5.400000000000006,53.3,0,1,0,1,0,0,0,0,99.5,99.5,94.6,53.3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6.328506932918699,21.1565025458004,0.050231612766178386
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,27,21,15.5,67.5,0,0,0,0,0,0,0,0,67.0,63.9,79.4,68.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,23.37733945512192,56.0096703549109,0.0516580692539183
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,33,40,15.400000000000006,62.7,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19.961212388028947,47.27896643456657,0.08772056396393049
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,35,22,26.5,45.0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26.9675731203236,11.8895468664919,0.012030083686593898
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,41,7,6.5,58.8,1,0,1,0,1,0,0,0,85.0,18.2,93.2,58.4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,10.940292500660115,24.764019973422347,0.05759833521129019
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,43,20,17.900000000000006,43.1,0,0,0,0,0,0,0,0,57.7,64.5,68.5,25.8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,19.183847372203527,28.5584257806744,0.04760245680498965
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,48,11,22.5,57.7,0,0,0,0,0,0,0,0,71.6,65.1,73.8,51.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,23.781084920583417,29.855472799567863,0.07696148747595075
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,50,21,7.299999999999997,57.3,0,1,0,1,0,0,0,0,91.2,16.1,92.7,57.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.32375900532359,23.82794241888266,0.02789638693665076
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,53,16,9.200000000000003,53.1,0,1,0,0,0,0,0,0,80.8,3.2,90.8,53.1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,9.708243919473803,18.962962530420644,0.05794293611211898
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,53,33,8.200000000000003,60.6,0,1,0,0,0,0,0,0,54.3,57.3,90.6,59.9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,13.401492454200767,56.729503505883336,0.06544832609695714
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,57,49,12.099999999999994,37.1,0,0,0,0,0,0,0,0,80.8,63.0,83.6,45.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,17.68671818060094,29.519631001137697,0.04626227943597092
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,65,33,12.0,12.9,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,38.99243516375965,29.16610613798488,0.04903565936893102
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,71,55,12.200000000000003,36.6,0,0,0,0,0,0,0,0,87.6,75.7,87.7,36.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,18.121810064118872,22.823819161592596,0.025090803525661478
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,81,13,16.700000000000003,47.5,0,0,0,0,0,0,0,0,57.9,39.1,70.6,37.9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,16.886088949191286,67.16634582208252,0.4625053601133757
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,89,55,18.700000000000003,46.0,0,0,0,0,0,0,0,0,59.9,72.9,69.5,40.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,19.12302277360983,74.31426425602393,0.30970776629813973
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,92,58,15.200000000000003,49.1,0,0,0,0,0,0,0,0,89.4,59.6,84.9,46.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,15.226621424334423,41.11338390954632,0.026991950078110262
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Tottenham,94,33,23.599999999999994,69.1,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,30.360665341853093,34.41018190775234,0.07313907419419348
Premier League,2019/2020,Tottenham,Crystal Palace,2019-09-14,Crystal Palace,95,43,11.099999999999994,39.9,0,0,0,0,0,0,0,0,63.0,14.7,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,15.007331541616582,69.82432592749716,0.07852964571609218
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,9,42,7.700000000000003,52.9,0,1,0,1,0,0,0,0,89.9,72.4,91.0,57.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,8.228000972289687,39.07091824098303,0.08364970088916247
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,11,28,15.099999999999994,57.7,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16.949926253526883,18.300667867828437,0.06177576258999164
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,11,49,15.700000000000003,45.2,0,0,1,0,0,0,0,0,68.6,75.4,77.0,48.1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,16.417368851311103,19.120417644182695,0.04255924919624779
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,12,8,27.599999999999994,56.9,0,0,0,0,0,0,0,0,65.2,27.4,69.4,52.2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,28.449428816761852,58.76600553758351,0.11185788640386742
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,13,11,13.200000000000003,73.4,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,26.86633581268574,18.803065987572612,0.027564689237228896
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,16,59,8.799999999999997,48.7,0,1,0,0,0,0,0,0,93.3,12.9,90.2,47.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8.895504482602432,19.69690086100314,0.027559042214862012
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,20,6,4.599999999999994,27.9,0,0,0,0,0,0,0,0,56.5,73.3,87.9,17.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22.573657213663896,17.414304293517954,0.05776997711755956
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,22,27,8.5,38.8,0,0,1,0,0,0,0,0,85.0,40.1,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,14.060227594174998,33.90044380418411,0.061083606603679015
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,23,14,14.0,28.3,0,0,0,0,0,0,0,0,55.1,43.9,75.6,28.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,25.824213443975403,27.527784689986177,0.0643405427756768
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,25,25,8.200000000000003,50.9,0,1,1,0,0,0,0,0,75.4,24.0,92.1,50.3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,8.24924238945614,21.953486880979632,0.030827145530094534
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,25,55,21.099999999999994,40.8,0,0,0,0,1,0,0,0,46.5,57.6,67.4,21.9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,23.018470844085186,21.86025735834129,0.06296708758183713
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,29,14,13.099999999999994,48.7,0,0,0,1,0,0,0,0,79.4,44.6,86.8,48.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13.164345787011213,34.74240993690567,0.08961169697703177
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,35,11,3.299999999999997,43.1,0,0,1,0,0,0,0,0,86.6,92.3,96.3,46.1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7.648529270389174,24.58447762106493,0.2067443587654868
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,39,44,14.0,83.9,0,0,0,0,0,0,0,0,92.2,100.0,85.5,87.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36.67710457492522,52.73083024510725,0.76
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,45,9,16.0,54.0,0,0,1,0,0,0,0,0,84.9,34.5,86.4,55.4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,16.492422502470642,48.517089936990324,0.033756874905693936
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,62,10,25.200000000000003,42.9,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,26.181100053282716,40.99779890013762,0.08187564357158428
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,63,48,20.0,29.8,0,0,0,0,0,0,0,0,69.5,17.7,72.3,25.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,28.426044395940846,18.535999475667197,0.02139584770455438
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,65,10,19.400000000000006,42.4,0,0,0,0,0,0,0,0,48.4,50.1,66.7,87.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,20.835546549106894,63.60425263411825,0.06629877220236347
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,67,20,12.200000000000003,52.7,0,1,0,0,0,0,0,0,55.1,33.9,87.8,52.7,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,12.495199078045939,25.635526385884464,0.039205737074124634
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Southampton,67,42,12.0,43.3,1,0,1,0,0,0,0,0,64.8,62.6,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,13.743725841270265,22.632617180082946,0.03212930837268966
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,71,58,28.700000000000003,63.3,0,0,0,0,0,0,0,0,58.2,30.3,67.0,59.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,31.631945877546013,29.759340434452138,0.04315545442755768
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,74,57,8.5,42.7,0,0,0,0,0,0,0,0,95.1,24.9,91.3,44.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11.20446339634344,38.96694776674276,0.4117002220659443
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,81,9,12.099999999999994,45.2,0,0,0,0,0,0,0,0,95.9,23.7,87.9,45.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13.01729618622853,35.996348192785696,0.15800986154886432
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,81,21,7.400000000000006,42.6,0,0,1,0,0,0,0,0,98.6,13.2,92.5,40.6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,10.465180361560906,33.617327916195904,0.07405124617148123
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,81,26,13.700000000000003,52.7,0,0,0,0,0,0,0,0,81.9,50.0,86.6,53.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13.963523910532045,24.150474023722996,0.029171334002211776
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,83,22,10.700000000000003,26.7,0,0,0,0,1,0,0,0,25.2,67.5,81.1,27.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,25.639422770413535,21.535130976247338,0.020590484561280896
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,84,47,13.0,34.6,0,0,0,0,0,0,0,0,91.4,29.1,87.0,34.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,20.15341162185698,23.501554304600536,0.030105135886857457
Premier League,2019/2020,Sheff Utd,Southampton,2019-09-14,Sheff Utd,97,41,8.299999999999997,54.2,0,1,0,1,0,0,0,0,99.5,99.5,91.9,54.2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.302150289046075,59.27334445057158,0.0511760775061257
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,2,38,6.5,47.0,0,1,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,7.158910531638177,33.58586318227871,0.06085743421898626
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,11,42,9.299999999999997,67.2,0,0,0,0,0,0,0,0,79.4,64.9,90.4,72.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19.55326059765992,27.320538157116125,0.06288382405104216
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Norwich,17,54,7.0,41.8,1,1,0,1,0,0,0,0,99.5,0.5,93.2,44.3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,10.781465577554846,24.252147962756467,0.03374930205677563
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,20,17,22.599999999999994,62.3,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25.730332294783906,25.950313184086177,0.024366928770289936
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,27,8,2.5999999999999943,40.6,0,1,1,0,0,0,0,0,77.6,73.3,97.4,40.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9.752948272189284,30.466904992085585,0.06228190157407032
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Norwich,27,53,4.299999999999997,54.4,1,0,1,0,0,0,0,0,85.7,31.5,95.8,53.7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6.152235366108807,9.695290077853512,0.025084598588815867
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,30,21,8.5,56.3,0,1,1,0,0,0,0,0,96.7,39.5,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.580170130957251,21.60212062216305,0.04847317635699712
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,30,46,21.599999999999994,58.8,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,23.323807579381196,14.914751739540332,0.031808914147393993
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Norwich,33,2,8.5,49.9,0,1,0,1,0,0,0,0,99.3,1.1,92.3,49.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8.500588214941365,41.76894644824329,0.10715120301742766
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Norwich,33,6,12.099999999999994,68.4,0,0,0,1,0,0,0,0,78.7,63.4,87.1,69.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22.022034420098432,52.1316596312242,0.13699219221464187
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,44,31,8.299999999999997,54.0,1,1,1,0,0,0,0,0,85.5,86.1,92.2,53.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,9.213576938409966,29.343014544250845,0.04760711622466371
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Norwich,50,41,8.799999999999997,67.0,0,0,1,0,0,0,0,0,54.5,42.1,70.8,71.8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,19.142622599842475,46.35613657890146,0.38435131278462187
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Norwich,51,8,7.799999999999997,49.9,1,0,1,0,0,0,0,0,92.0,37.1,91.2,51.1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,7.800640999302554,22.08891001989337,0.020227579407111857
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,52,54,10.099999999999994,56.1,0,1,0,1,0,0,0,0,99.4,0.9,89.9,55.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11.799152511939148,9.756359550871139,0.0677050898341033
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,54,11,10.299999999999997,73.0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,25.20099204396525,23.123948880312273,0.03322457216400107
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,56,49,8.400000000000006,50.3,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.405355435673146,45.0359221141103,0.048003464902406374
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,59,33,11.099999999999994,55.8,0,0,0,0,0,0,0,0,80.0,68.1,86.5,53.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12.523977004130911,10.157237692822779,0.020044737574790972
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,60,34,24.599999999999994,53.4,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24.833847869389867,29.57579000767506,0.38756918746042307
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,61,58,11.099999999999994,40.2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,14.80709289496084,57.62990671572897,0.05612050700008069
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,69,20,8.5,46.6,0,1,0,1,0,0,0,0,99.5,0.5,91.6,47.3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,9.154780172128657,64.90914716136282,0.07030560678707873
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Norwich,74,43,28.900000000000006,40.2,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,30.516389039334264,113.90028235017353,0.4984350760338592
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,79,3,7.0,53.2,0,1,1,0,0,0,0,0,85.2,73.0,92.7,54.6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7.696752561957544,15.173579707547196,0.04641762823597179
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,83,13,9.5,49.1,0,1,0,0,0,0,0,0,75.8,25.9,89.3,46.7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.542536350467836,22.150387893242957,0.04983228325393578
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,87,20,17.700000000000003,50.3,0,0,0,0,0,0,0,0,68.6,35.2,88.6,84.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17.70254219031832,12.001575613321966,0.06790707048831542
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,87,22,8.099999999999994,60.2,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13.024976007655445,27.4484103991367,0.07874169609119173
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,88,43,1.7000000000000028,41.2,0,1,0,0,0,0,0,0,86.8,86.3,97.6,40.9,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,8.96270048590267,23.97349095570868,0.06906678919432582
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,89,11,25.400000000000006,61.2,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27.759682995308147,44.94864437032929,0.022360910222012455
Premier League,2019/2020,Norwich,Manchester City,2019-09-14,Manchester City,89,26,23.900000000000006,40.6,1,0,0,0,0,0,0,0,77.5,71.5,76.3,46.7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,25.682094930125935,19.851869997417722,0.01604254458124944
